ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
8594,1958,-0.06863016529948962,-0.8252176496158384,0.9069340242106335,28-01-2014,-0.8326214122470643,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,3,11,0,0.901881988245423,-0.7819076713684092,False,False,False,True,False,False,False,False,False,True,False
7059,1963,1.1139987353345469,-0.8252176496158384,-0.9298943792539407,26-06-2014,-0.07284762842083842,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,0.48456828164146765,1.4767976524705895,False,True,False,False,False,False,True,False,False,False,False
2815,1975,-0.761213507087501,1.0325587676097676,-0.9298943792539407,24-02-2014,-0.1073828004129396,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.8068198624401629,False,True,False,False,False,False,True,False,False,False,False
2416,1969,0.5730191186480814,-0.8252176496158384,-0.9298943792539407,03-03-2014,1.170418563294804,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,-0.016208166283278792,1.133009415680389,False,False,False,True,False,False,False,True,False,False,False
7999,1955,0.9197302464890085,-0.8252176496158384,-0.9298943792539407,23-04-2013,-1.1089027881838738,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,3,11,1,1.1522702122077961,1.8886792115235833,False,False,False,True,False,False,False,False,True,False,False
9213,1970,-0.8132661167863982,1.0325587676097676,-0.9298943792539407,31-10-2012,-1.2470434761522784,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.09967090760406987,-0.9812051999424385,False,True,False,False,False,False,False,False,False,True,False
9697,1951,0.06200071245599272,-0.8252176496158384,2.7437624276752075,06-03-2014,1.2740240792711075,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,3,11,0,1.4861211774909606,-0.10595688695482652,False,True,False,False,False,False,True,False,False,False,False
3916,1971,-0.11860546440410993,1.0325587676097676,-0.9298943792539407,15-08-2012,1.4812351112237145,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,3,11,0,-0.18313364892486095,0.47200594590985845,False,False,False,True,False,False,False,False,True,False,False
2021,1975,0.3682442319891816,-0.8252176496158384,0.9069340242106335,27-03-2013,-0.07284762842083842,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0,-0.5169846142080252,1.29909068949208,False,True,False,False,False,False,True,False,False,False,False
1581,1980,-0.5925119178638307,1.0325587676097676,-0.9298943792539407,10-10-2013,-1.0743676161917726,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,-0.9342983208119806,-0.9778835744662047,False,True,False,False,False,False,True,False,False,False,False
564,1981,0.1877179516903973,1.0325587676097676,-0.9298943792539407,04-08-2012,1.1013482193106017,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,-1.0177610621327717,0.498578949719729,False,False,False,True,False,False,False,False,True,False,False
6619,1978,-0.5522041026787293,1.0325587676097676,0.9069340242106335,02-01-2013,1.4466999392316133,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.7673728381703985,-0.9330416305370481,False,True,False,False,False,False,True,False,False,False,False
9081,1988,-1.2671584816358754,1.0325587676097676,-0.9298943792539407,18-05-2014,0.30703926349227456,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,3,11,0,-1.6020002513783091,-0.9645970725612694,False,True,False,False,False,False,False,True,False,False,False
178,1956,0.41007008183933147,-0.8252176496158384,0.9069340242106335,18-02-2013,-0.31459383236554667,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,1.0688074708870052,0.6098534031735621,False,True,False,False,False,False,True,False,False,False,False
916,1972,-0.4232111044302729,1.0325587676097676,0.9069340242106335,09-05-2014,0.6178558114211852,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.954632196132568,False,False,False,True,False,False,False,True,False,False,False
5512,1977,0.14397458436860733,-0.8252176496158384,0.9069340242106335,23-05-2014,-1.0398324441996714,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,-0.6839100968496074,-0.1458163926696324,False,False,True,False,False,False,True,False,False,False,False
8970,1972,0.3903755794743612,-0.8252176496158384,0.9069340242106335,23-10-2012,1.5157702832158158,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.12588663981222944,False,False,False,True,False,False,True,False,False,False,False
10581,1977,-0.4439842103730407,1.0325587676097676,-0.9298943792539407,31-10-2012,-0.2800586603734455,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,-0.6839100968496074,-0.16574614552703532,False,True,False,False,False,False,True,False,False,False,False
5300,1973,-0.5303923414388231,1.0325587676097676,-0.9298943792539407,30-12-2013,0.37610960747647687,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,-0.3500591315664431,-0.8898604993460084,False,False,True,False,False,False,True,False,False,False,False
5154,1972,-0.578370226510485,1.0325587676097676,-0.9298943792539407,11-08-2013,0.16889857552386983,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.916433503155879,False,False,True,False,False,True,False,False,False,False,False
8346,1974,-0.7991643737137115,1.0325587676097676,-0.9298943792539407,19-08-2012,-0.7980862402549632,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,-0.43352187288723415,-0.5145168205315865,False,True,False,False,False,False,False,True,False,False,False
1676,1975,-0.3667641838588672,-0.8252176496158384,0.9069340242106335,30-10-2013,-0.6599455522865585,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.5643412026750939,False,True,False,False,False,False,True,False,False,False,False
9286,1960,1.2349221808898512,-0.8252176496158384,-0.9298943792539407,10-10-2012,1.5157702832158158,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,0.7349565056038408,0.2345097243591402,False,False,True,False,False,False,False,False,True,False,False
2426,1964,1.0621059187582864,-0.8252176496158384,-0.9298943792539407,14-09-2012,-0.48726969232605255,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,0.4011055403206766,0.480310009600443,False,False,False,True,False,True,False,False,False,False,False
5172,1976,0.5139755598338298,-0.8252176496158384,0.9069340242106335,14-11-2013,-1.557860024081189,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,-0.6004473555288163,0.7427184222229148,False,False,True,False,False,False,False,False,True,False,False
5562,1974,0.3137947254507344,-0.8252176496158384,0.9069340242106335,26-06-2013,1.4812351112237145,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,-0.43352187288723415,0.21457997150173727,False,True,False,False,False,False,True,False,False,False,False
3436,1969,-1.5257437023426756,1.0325587676097676,-0.9298943792539407,26-01-2014,-0.8671565842391655,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.016208166283278792,-0.9729011362518539,False,True,False,False,False,False,True,False,False,False,False
3921,1952,-0.9500090814827333,-0.8252176496158384,-0.9298943792539407,28-10-2012,1.6193757991921194,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,1.4026584361701695,-0.6656507797002255,False,False,False,False,False,False,False,False,False,True,False
3403,1958,1.0671793504020008,-0.8252176496158384,0.9069340242106335,24-09-2012,-1.3161138201364808,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,0.901881988245423,2.4683028571263854,False,False,False,True,False,False,False,False,True,False,False
22,1976,-0.23681242687459075,1.0325587676097676,-0.9298943792539407,03-12-2012,1.7229813151684228,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,-0.6004473555288163,-0.49292625493606673,False,True,False,False,False,True,False,False,False,False,False
10965,1955,0.9494517672994301,-0.8252176496158384,-0.9298943792539407,22-02-2013,0.790531671381691,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,1.1522702122077961,1.8538021440231283,False,True,False,False,False,False,False,False,True,False,False
9426,1964,0.24248704447411787,-0.8252176496158384,0.9069340242106335,12-01-2013,0.9632075313421969,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,0.4011055403206766,0.4886140732910275,False,False,True,False,False,False,False,True,False,False,False
6605,1944,0.13486637637831683,-0.8252176496158384,-0.9298943792539407,27-11-2013,1.2394889072790063,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,2.070360366736498,0.126556896381541,False,False,False,True,False,True,False,False,False,False,False
3136,1962,0.28738891193502375,-0.8252176496158384,0.9069340242106335,13-04-2013,1.34309442325531,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,0.5680310229622587,0.09500145435731969,False,False,True,False,False,True,False,False,False,False,False
8737,1978,0.1328290140646992,-0.8252176496158384,0.9069340242106335,05-04-2014,-0.9362269282233678,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,-0.7673728381703985,-0.934702443275165,False,True,False,False,False,True,False,False,False,False,False
11088,1971,1.0547953833976587,-0.8252176496158384,0.9069340242106335,21-04-2013,1.170418563294804,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,-0.18313364892486095,2.009918541406118,False,False,False,True,False,False,False,False,True,False,False
716,1949,0.626110383644117,-0.8252176496158384,0.9069340242106335,22-05-2014,0.47971512345278045,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,1.6530466601325426,0.6148358413879128,False,False,False,True,False,False,False,False,True,False,False
466,1944,0.5208067158265477,-0.8252176496158384,-0.9298943792539407,03-04-2013,-1.3851841641206832,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,2.070360366736498,0.23284891162102328,False,True,False,False,False,False,True,False,False,False,False
9135,1950,-1.000104225429331,1.0325587676097676,0.9069340242106335,06-08-2012,1.4812351112237145,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,1.5695839188117515,-0.8998253757747099,False,True,False,False,False,False,False,False,True,False,False
10623,1961,-0.15611689994306954,-0.8252176496158384,0.9069340242106335,15-11-2013,-1.6269303680653915,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0.6514937642830498,-0.9529713833944511,False,False,True,False,False,False,False,False,True,False,False
8151,1990,-1.1169129980767412,-0.8252176496158384,-0.9298943792539407,29-12-2012,-1.4887896800969866,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,-1.7689257340198914,-0.5693236408894446,True,False,False,False,False,False,True,False,False,False,False
5140,1985,0.4840542976201123,1.0325587676097676,-0.9298943792539407,24-08-2012,0.583320639429084,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,-1.351612027415936,1.3937570155647439,False,False,False,True,False,False,True,False,False,False,False
10160,1956,-0.05173204258066117,-0.8252176496158384,0.9069340242106335,21-06-2013,-0.0037772844366360664,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1.0688074708870052,-0.9297200050608143,False,False,True,False,False,False,False,False,True,False,False
4945,1953,0.05652779800568659,-0.8252176496158384,-0.9298943792539407,07-11-2012,-0.6944807242786596,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,1.3191956948493784,1.00346602210727,False,True,False,False,False,False,False,False,False,True,False
10584,1976,0.5363865452836236,-0.8252176496158384,0.9069340242106335,02-12-2013,0.9632075313421969,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,-0.6004473555288163,0.5633506465062885,False,True,False,False,False,False,True,False,False,False,False
6071,1989,1.1576622060950186,-0.8252176496158384,-0.9298943792539407,19-07-2013,0.9632075313421969,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,-1.6854629926991003,0.9154429469870736,False,True,False,False,False,False,False,True,False,False,False
3386,1992,-0.6912241193726372,-0.8252176496158384,-0.9298943792539407,21-06-2013,0.7559964993895899,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,-1.9358512166614734,-0.7785860458921754,False,True,False,False,False,False,True,False,False,False,False
8939,1959,0.36001488617339283,-0.8252176496158384,0.9069340242106335,16-12-2012,-0.0037772844366360664,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,0.818419246924632,0.2062759078111527,False,True,False,False,False,True,False,False,False,False,False
9925,1981,-0.5022687518547682,1.0325587676097676,-0.9298943792539407,25-05-2013,1.6539109711842206,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,-1.0177610621327717,-0.6473818395809394,False,False,False,True,False,False,False,False,True,False,False
4320,1979,0.31615167400962535,-0.8252176496158384,0.9069340242106335,28-03-2013,-1.4887896800969866,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,-0.8508355794911895,0.5600290210300547,False,True,False,False,False,False,False,True,False,False,False
5389,1964,-0.13254741435415987,-0.8252176496158384,2.7437624276752075,20-10-2013,1.5157702832158158,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,0.4011055403206766,-0.4298153708876241,False,True,False,False,False,False,True,False,False,False,False
6036,1959,1.4733734681444304,-0.8252176496158384,-0.9298943792539407,17-03-2014,0.9977427033342982,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,0.818419246924632,2.189286317122744,False,False,True,False,False,False,False,False,True,False,False
182,1946,-0.324139368395534,-0.8252176496158384,0.9069340242106335,11-05-2013,0.44517995146067924,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,1.9034348840949158,-0.3467747339817786,False,False,False,True,False,False,False,False,True,False,False
203,1975,1.1557446886233784,-0.8252176496158384,-0.9298943792539407,14-04-2013,-0.07284762842083842,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,-0.5169846142080252,2.4633204189120343,False,False,True,False,False,False,False,True,False,False,False
11025,1961,-0.6309821121386104,1.0325587676097676,0.9069340242106335,03-02-2013,-1.3851841641206832,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,0.6514937642830498,-0.7769252331540585,False,True,False,False,False,False,True,False,False,False,False
10203,1990,-1.0443669203996904,1.0325587676097676,-0.9298943792539407,30-06-2013,0.9632075313421969,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.7689257340198914,-0.936363256013282,False,True,False,False,False,False,False,True,False,False,False
4607,1959,0.7641716416022047,-0.8252176496158384,-0.9298943792539407,23-08-2013,-0.8671565842391655,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,0.818419246924632,0.2843341065026475,False,True,False,False,False,False,False,False,True,False,False
3711,1944,1.116395632174097,-0.8252176496158384,-0.9298943792539407,01-03-2014,-1.0398324441996714,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,2.070360366736498,2.1527484368841723,False,False,True,False,False,False,True,False,False,False,False
3696,1965,-0.8632014676103593,1.0325587676097676,0.9069340242106335,27-01-2014,0.6178558114211852,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0.3176427989998855,-0.9197551286321128,False,True,False,False,False,True,False,False,False,False,False
2532,1987,0.8475437033378902,-0.8252176496158384,-0.9298943792539407,01-03-2014,1.5848406272000182,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,-1.518537510057518,1.7358844396168276,False,False,True,False,False,False,False,True,False,False,False
9214,1991,-0.38138525458012307,-0.8252176496158384,-0.9298943792539407,16-08-2013,-0.03831245642873724,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,-1.8523884753406823,-0.41154643076833813,False,True,False,False,False,False,True,False,False,False,False
4943,1953,0.7296563271126828,-0.8252176496158384,-0.9298943792539407,30-09-2012,0.8250668433737922,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,1.3191956948493784,1.8621062077137127,False,True,False,False,False,False,True,False,False,False,False
35,1987,-1.0663384747622333,1.0325587676097676,-0.9298943792539407,08-09-2012,-0.48726969232605255,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,-1.518537510057518,-0.6573467160096409,False,True,False,False,False,False,True,False,False,False,False
2258,1986,-0.7733178361272293,1.0325587676097676,-0.9298943792539407,04-12-2012,0.9286723593500957,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-1.4350747687367271,-0.936363256013282,False,True,False,False,False,False,True,False,False,False,False
4322,1958,1.023675672764166,-0.8252176496158384,-0.9298943792539407,27-11-2013,-1.0052972722075701,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,0.901881988245423,1.1379918538947396,False,False,False,True,False,False,False,False,True,False,False
713,1977,-0.07530152816957082,-0.8252176496158384,-0.9298943792539407,08-06-2014,0.790531671381691,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,-0.6839100968496074,-0.2720381607665176,False,False,True,False,False,False,True,False,False,False,False
4702,1964,0.3835444234816433,-0.8252176496158384,-0.9298943792539407,12-08-2012,-1.0052972722075701,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,0.4011055403206766,2.141122747717354,False,True,False,False,False,False,False,True,False,False,False
3281,1960,-0.12319951667991436,1.0325587676097676,0.9069340242106335,03-11-2013,0.6869261554053875,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,0.7349565056038408,-0.32352335564814183,False,False,False,True,False,False,True,False,False,False,False
702,1975,-0.182003385810211,-0.8252176496158384,0.9069340242106335,15-02-2013,1.0668130473185005,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.14083395445528166,False,False,False,False,False,False,False,False,False,True,False
2004,1969,0.8165837858270343,-0.8252176496158384,0.9069340242106335,18-09-2013,0.5487854674369828,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,-0.016208166283278792,0.9337118871063597,False,True,False,False,False,False,False,True,False,False,False
4769,1977,0.2283453531207721,1.0325587676097676,0.9069340242106335,18-06-2014,0.09982823153966747,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,-0.6839100968496074,-0.18733671112255515,False,False,True,False,False,False,False,False,True,False,False
4437,1962,0.5224445953335736,1.0325587676097676,0.9069340242106335,24-04-2013,0.5487854674369828,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,0.5680310229622587,-0.5743060791037954,False,True,False,False,False,False,True,False,False,False,False
8724,1982,-0.9456147706102248,1.0325587676097676,-0.9298943792539407,17-06-2013,0.27250409150017335,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.1012238034535626,-0.9297200050608143,False,True,False,False,False,False,False,True,False,False,False
10741,1951,-0.19518631842773673,-0.8252176496158384,0.9069340242106335,11-04-2013,0.7214613273974887,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,1.4861211774909606,-0.4763181275548976,False,False,True,False,False,False,False,False,True,False,False
1991,1967,-0.2919011059035847,-0.8252176496158384,0.9069340242106335,18-01-2014,-1.696000712049594,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,0.15071731635830335,-0.8466793681549687,False,True,False,False,False,False,False,False,True,False,False
6931,1967,0.9884812375034382,-0.8252176496158384,-0.9298943792539407,15-02-2014,-1.0398324441996714,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,0.15071731635830335,0.757665736865967,False,True,False,False,False,True,False,False,False,False,False
11096,1952,0.20010191869473964,-0.8252176496158384,0.9069340242106335,08-08-2013,0.030757887555465113,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,1.4026584361701695,-0.6208088357710688,False,False,False,False,False,False,False,False,True,False,False
304,1981,-1.1702439527567317,1.0325587676097676,-0.9298943792539407,23-12-2013,0.6178558114211852,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,-1.0177610621327717,-0.8798956229173069,False,False,True,False,False,False,False,True,False,False,False
3665,1977,-1.075526579313842,1.0325587676097676,-0.9298943792539407,07-11-2013,-0.1073828004129396,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,-0.6839100968496074,-0.916433503155879,False,False,False,False,False,False,False,False,True,False,False
10591,1969,-0.3435542327958901,-0.8252176496158384,0.9069340242106335,06-08-2012,-0.4181993483418502,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,-0.016208166283278792,-0.6722940306526931,False,True,False,False,False,False,False,False,False,True,False
5036,1984,-0.3806262372475988,1.0325587676097676,-0.9298943792539407,28-11-2012,-0.38366417634974903,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,-1.2681492860951449,-0.3318274193387264,False,False,False,True,False,False,False,True,False,False,False
5547,1982,1.275589530600885,-0.8252176496158384,-0.9298943792539407,07-08-2013,-1.3851841641206832,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,-1.1012238034535626,2.1809822534321595,False,False,False,True,False,False,True,False,False,False,False
7822,1976,0.07270685167265,-0.8252176496158384,0.9069340242106335,04-06-2013,0.2379689195080722,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,-0.6004473555288163,0.09334064161920277,False,True,False,False,False,False,False,False,True,False,False
8541,1990,-1.100773892690437,1.0325587676097676,-0.9298943792539407,08-03-2014,1.6884461431763216,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,-1.7689257340198914,-0.9380240687513989,False,False,False,False,False,False,True,False,False,False,False
10955,1964,1.3335544858373392,-0.8252176496158384,-0.9298943792539407,07-01-2014,0.6523909834132863,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,0.4011055403206766,1.6511829899728652,False,True,False,False,False,False,False,False,False,True,False
4368,1980,-0.1752920746594706,1.0325587676097676,-0.9298943792539407,03-12-2013,0.790531671381691,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,-0.9342983208119806,-0.7835684841065261,False,True,False,False,False,False,True,False,False,False,False
9671,1968,-1.307266555417681,1.0325587676097676,0.9069340242106335,26-01-2014,-0.07284762842083842,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,0.06725457503751228,-0.8915213120841253,False,True,False,False,False,False,True,False,False,False,False
2256,1973,-1.0018619497783345,1.0325587676097676,0.9069340242106335,29-03-2014,-0.556340036310255,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,-0.3500591315664431,-0.971240323513737,False,False,True,False,False,False,True,False,False,False,False
4279,1963,-0.506942700691891,1.0325587676097676,0.9069340242106335,31-03-2014,1.3085592512632087,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,0.48456828164146765,-0.916433503155879,False,False,False,False,False,False,False,True,False,False,False
5371,1989,-1.22896792532571,1.0325587676097676,-0.9298943792539407,08-04-2014,-1.696000712049594,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,-1.6854629926991003,-0.8549834318455533,False,True,False,False,False,False,False,True,False,False,False
9240,1971,0.3302134688016528,-0.8252176496158384,0.9069340242106335,07-02-2014,0.8250668433737922,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,-0.18313364892486095,-0.1325298907646971,False,False,False,True,False,False,False,True,False,False,False
9460,1963,-1.1912168001027952,-0.8252176496158384,-0.9298943792539407,18-04-2013,0.8596020153658934,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,0.48456828164146765,-0.7370657274392526,False,True,False,False,False,False,True,False,False,False,False
9504,1949,1.1768773290920787,-0.8252176496158384,-0.9298943792539407,06-11-2013,-1.557860024081189,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,1.6530466601325426,0.6679818490076539,False,False,True,False,False,False,True,False,False,False,False
8692,1952,-0.3505851301919038,1.0325587676097676,0.9069340242106335,12-09-2012,0.030757887555465113,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,1.4026584361701695,-0.6075223338661336,False,True,False,False,False,False,False,False,True,False,False
448,1978,0.10554433837448685,1.0325587676097676,-0.9298943792539407,01-03-2013,0.27250409150017335,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,-0.7673728381703985,0.31422873578875193,False,False,False,True,False,False,False,True,False,False,False
8314,1982,1.1053699067121665,-0.8252176496158384,-0.9298943792539407,05-04-2013,-0.6599455522865585,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,-1.1012238034535626,1.9368427809289737,False,True,False,False,False,False,True,False,False,False,False
8420,1970,-1.475009385905531,-0.8252176496158384,-0.9298943792539407,03-08-2013,-0.763551068262862,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,-0.09967090760406987,-0.8998253757747099,False,False,False,False,False,False,True,False,False,False,False
3174,1959,1.4194832375352116,-0.8252176496158384,0.9069340242106335,22-05-2013,0.4106447794685781,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,0.818419246924632,2.2440931374806024,False,True,False,False,False,False,False,False,True,False,False
7685,1978,-0.7669660595024214,1.0325587676097676,-0.9298943792539407,09-09-2013,-1.557860024081189,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,-0.7673728381703985,-0.8765739974410731,False,True,False,False,False,False,True,False,False,False,False
3179,1980,1.178595105160423,-0.8252176496158384,-0.9298943792539407,16-06-2013,0.8941371873579945,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,-0.9342983208119806,1.6046802333055916,False,True,False,False,False,False,False,True,False,False,False
9780,1971,0.769444814649215,-0.8252176496158384,0.9069340242106335,25-06-2013,-1.2815786481443796,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,-0.18313364892486095,0.31422873578875193,False,False,True,False,False,False,False,False,True,False,False
10681,1970,0.40859199545494224,-0.8252176496158384,0.9069340242106335,15-01-2014,-1.2470434761522784,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,-0.09967090760406987,0.47034513317174154,False,False,False,False,False,False,True,False,False,False,False
10232,1963,-0.1373811563139193,-0.8252176496158384,0.9069340242106335,05-11-2013,-1.3851841641206832,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,0.48456828164146765,-0.4563883746974947,False,False,False,True,False,True,False,False,False,False,False
